StartDate	EndDate	Status	Progress	Duration	Finished	RecordedDate	ResponseId	DistributionChannel	UserLanguage	time-PIS_First_Click	time-PIS_Last_Click	time-PIS_Page_Submit	time-PIS_Click_Count	time-consent_First_Click	time-consent_Last_Click	time-consent_Page_Submit	time-consent_Click_Count	Consent	time-context1_First_Click	time-context1_Last_Click	time-context1_Page_Submit	time-context1_Click_Count	time-context2_First_Click	time-context2_Last_Click	time-context2_Page_Submit	time-context2_Click_Count	time-context3_First_Click	time-context3_Last_Click	time-context3_Page_Submit	time-context3_Click_Count	time-control-report_First_Click	time-control-report_Last_Click	time-control-report_Page_Submit	time-control-report_Click_Count	time-ucd-report-p1_First_Click	time-ucd-report-p1_Last_Click	time-ucd-report-p1_Page_Submit	time-ucd-report-p1_Click_Count	time-ucd-report-p2_First_Click	time-ucd-report-p2_Last_Click	time-ucd-report-p2_Page_Submit	time-ucd-report-p2_Click_Count	time-s1_First_Click	time-s1_Last_Click	time-s1_Page_Submit	time-s1_Click_Count	subj-understanding	subj-clarity	subj-trusted	time-s2_First_Click	time-s2_Last_Click	time-s2_Page_Submit	time-s2_Click_Count	subj-next-1	subj-next-3	subj-next-2	subj-next-4	subj-next-5	time-oc-status_First_Click	time-oc-status_Last_Click	time-oc-status_Page_Submit	time-oc-status_Click_Count	oc-status-verbal	oc-status-prob	oc-status-slider_1	time-oc-child_First_Click	time-oc-child_Last_Click	time-oc-child_Page_Submit	time-oc-child_Click_Count	oc-child-verbal	oc-child-prob	oc-child-slider_1	time-oc-compare_First_Click	time-oc-compare_Last_Click	time-oc-compare_Page_Submit	time-oc-compare_Click_Count	objcomp-compare	time-oc-hard_First_Click	time-oc-hard_Last_Click	time-oc-hard_Page_Submit	time-oc-hard_Click_Count	objcomp-1000-hard	objcomp-800-hard	time-sch1_First_Click	time-sch1_Last_Click	time-sch1_Page_Submit	time-sch1_Click_Count	Scheuner-1	Scheuner-2	Scheuner-3	time-sch2_First_Click	time-sch2_Last_Click	time-sch2_Page_Submit	time-sch2_Click_Count	Scheuner-4	Scheuner-5	Scheuner-6	Scheuner-7	Scheuner-8	time-sch3_First_Click	time-sch3_Last_Click	time-sch3_Page_Submit	time-sch3_Click_Count	Scheuner-9	Scheuner-10	Scheuner-11	Scheuner-12	Scheuner-13	time-sch4_First_Click	time-sch4_Last_Click	time-sch4_Page_Submit	time-sch4_Click_Count	Scheuner-14	Scheuner-15	Scheuner-16	Scheuner-17	Scheuner-18	time-limitations_First_Click	time-limitations_Last_Click	time-limitations_Page_Submit	time-limitations_Click_Count	limitations	time-noticed_First_Click	time-noticed_Last_Click	time-noticed_Page_Submit	time-noticed_Click_Count	Result-Noticed	Result-Understood	time-snumeracy_First_Click	time-snumeracy_Last_Click	time-snumeracy_Page_Submit	time-snumeracy_Click_Count	SNumeracy-1	SNumeracy-2	SNumeracy-3	SNumeracy-4	SNumeracy-5	SNumeracy-6	SNumeracy-7	SNumeracy-8	time-priorexp1_First_Click	time-priorexp1_Last_Click	time-priorexp1_Page_Submit	time-priorexp1_Click_Count	CF-Experience	CF-Experience-Detail	time-priorexp2_First_Click	time-priorexp2_Last_Click	time-priorexp2_Page_Submit	time-priorexp2_Click_Count	time-demo1_First_Click	time-demo1_Last_Click	time-demo1_Page_Submit	time-demo1_Click_Count	Age	Gender	Gender-Other	Combined-Income	Adults-in-House	Children-in-House	Education	time-demo2_First_Click	time-demo2_Last_Click	time-demo2_Page_Submit	time-demo2_Click_Count	comments	Design	TestResult	OCStatusAbsoluteTime	OCChildAbsoluteTime	OCCompareAbsoluteTime	status-is-nearly-correct	child-is-nearly-correct	hard1000-is-nearly-correct	hard800-is-nearly-correct	Scheuner-14-Value	Scheuner-15-Value	Scheuner-16-Value	Scheuner-17-Value	Scheuner-18-Value	Result-Understood-Value	Gender-Value	Adults-in-House-Value	Children-in-House-Value	income-lower-bound	CF-Experience-Value	status-slider-is-nearly-correct	child-slider-is-nearly-correct	oc-score	communication-efficacy	subjective-numeracy	status-before-child	status-before-compare	child-before-compare	Result-Noticed-Binary	Next-Steps-Average	oc-compare-is-correct	oc-status-verbalj-correct	oc-child-verbalj-correct	time-reading-report	slider-compare-implication	concordance-with-slider-values
01/02/2019 09:29	01/02/2019 09:40	0	100	645	1	01/02/2019 09:40	R_ujZOhHDABDeW2EV	anonymous	EN	3.148	3.148	4.174	1	1.867	8.438	10.421	10	1,2,3,4,5,6,7	15.5	20.282	21.204	2	0	0	17.206	0	28.332	28.332	30.057	1	2.113	13.261	19.869	4									11.623	18.307	19.306	6	3	3	6	6.938	79.707	80.765	16	2	2	3	5	3	4.407	33.254	33.457	12	4	1 in 25	4	0.585	17.121	18.317	20	2	1 in 800	0	13.752	92.41	94.128	3	4	2.306	28.935	33.878	12	2	1	2.32	10.959	11.757	11	2	2	1	3.083	16.278	17.225	21	1	1	2	2	1	0.469	34.271	35.269	18	2	1	1	1	1	4.201	21.225	22.822	9	3	2	4	4	2	7.088	45.829	48.773	2	don't know	3.487	31.1	32.226	5	1	7	2.769	48.345	48.902	16	4	5	6	6	3	4	4	2	2.039	2.039	3.093	1	2						1.353	4.841	5.963	2	18	4		5	6	5	3	1.963	13.317	14.364	9		Control	Negative	2019-02-01T09:34:42-07:00	2019-02-01T09:35:16-07:00	2019-02-01T09:33:08-07:00	n	y	y	y	2	1	3	3	1	6	Male	3	2	21	No	n	y	5	1.55555555555556	4.125	1	0	0	1	3	y	n	y	19.869	4	1
01/02/2019 09:25	01/02/2019 09:40	0	100	911	1	01/02/2019 09:40	R_33qHkFYPU9S01bE	anonymous	EN	0	0	138.115	0	4.084	10.143	12.055	7	1,2,3,4,5,6,7	0	0	17.566	0	0	0	15.374	0	0	0	10.465	0					0	0	60.399	0	0	0	24.771	0	25.685	29.763	30.561	3	7	7	7	6.826	31.565	32.7	5	7	7	6	7	6	6.385	42.399	44.555	3	1	0.016	0	6.222	24.31	25.729	3	2	0.002	0	23.399	35.361	37.04	2	4	19.491	111.236	134.887	2	2	1.6	4.373	9.434	10.364	4	4	4	4	4.123	21.729	22.401	6	4	4	4	4	4	6.745	28.526	29.2	5	4	4	4	4	3	8.719	52.223	54.981	12	5	4	4	5	5	6.051	6.051	43.24	1	none	7.923	10.561	11.714	2	1	7	4.708	44.409	45.53	8	3	4	5	6	6	2	2	5	2.357	2.357	3.378	1	2						2.426	19.176	20.361	2	48	5		5	5	6	2	52.751	60.276	60.989	4		UCD	Negative	2019-02-01T09:31:19-07:00	2019-02-01T09:32:42-07:00	2019-02-01T09:32:04-07:00	y	y	y	y	4	3	3	4	4	6	Female	2	1	21	No	y	y	7	3.83333333333333	4.5	1	1	0	1	6.6	y	n	y	60.399	6	0
01/02/2019 09:21	01/02/2019 09:40	0	100	1171	1	01/02/2019 09:40	R_1Lq8qn0lDxuzZAa	anonymous	EN	0	0	41.475	0	2.795	13.691	15.349	7	1,2,3,4,5,6,7	0	0	37.31	0	0	0	26.373	0	0	0	52.045	0					0	0	182.77	0	0	0	34.501	0	7.022	18.959	20.254	3	5	6	6	8.904	52.894	54.092	7	6	5	4	4	4	7.15	30.864	32.654	3	1	0.60%	1	13.051	68.086	77.125	3	2	0.16%	1	15.766	15.766	20.03	1	4	81.198	113.323	118.081	2	2	1	8.898	18.234	19.773	3	3	3	3	4.995	24.327	25.528	5	4	3	2	3	3	4.937	33.006	33.983	5	3	3	2	2	2	8.002	30.526	31.531	5	4	3	3	3	4	9.83	9.83	106.855	1	don't know	6.086	18.891	19.996	3	1	7	4.949	68.375	69.701	8	3	4	4	5	4	2	2	5	3.064	3.064	4.545	1	2						2.024	6.736	7.689	2	40	4		3	4	4	4	5.348	16.755	19.107	4		UCD	Negative	2019-02-01T09:30:54-07:00	2019-02-01T09:29:28-07:00	2019-02-01T09:31:28-07:00	y	y	y	y	3	2	2	2	3	6	Male	1	0	31	No	y	y	7	2.66666666666667	4	0	1	1	1	4.6	y	n	y	182.77	6	0
01/02/2019 09:32	01/02/2019 09:40	0	100	493	1	01/02/2019 09:40	R_10vzN9j0Dc0gH09	anonymous	EN	0	0	34.998	0	3.206	8.874	11.984	7	1,2,3,4,5,6,7	0	0	17.925	0	0	0	7.981	0	0	0	10.333	0	0	0	53.353	0									2.067	8.812	11.259	5	7	5	7	4.342	17.71	18.584	6	5	6	5	6	6	2.349	11.567	12.666	3	2	1 in 200	1	2.753	31.124	31.687	7	2	1 in 800	1	5.697	5.697	6.992	1	4	7.863	20.723	25.153	4	1	1	5.312	9.507	16.488	3	2	3	3	1.78	15.829	17.844	6	2	2	2	3	2	4.422	19.492	20.372	7	2	3	1	1	2	8.371	38.322	39.485	8	3	4	3	4	2	1.427	1.427	25.759	1	The test result cannot completely rule out whether John Doe is a carrier or not.	2.018	12.023	12.72	3	1	8	2.389	46.749	48.205	12	5	5	4	5	5	6	1	5	1.511	1.511	2.624	1	2						1.423	3.188	4.993	3	21	4		7	7	4	4	1.256	17.884	37.213	7		Control	Negative	2019-02-01T09:35:57-07:00	2019-02-01T09:35:25-07:00	2019-02-01T09:36:10-07:00	y	y	y	y	2	3	2	3	1	7	Male	4	3	51	No	y	y	7	2.16666666666667	5.125	0	1	1	1	5.6	y	y	y	53.353	6	0
01/02/2019 09:30	01/02/2019 09:40	0	100	615	1	01/02/2019 09:40	R_XB9sSoeizxiRzrP	anonymous	EN	9.7	9.7	11.703	1	3.782	24.946	29.498	9	1,2,3,4,5,6,7	0	0	20.282	0	0	0	16.957	0	13.146	13.146	14.402	1	29.513	68.164	69.947	2									4.56	11.172	12.352	3	5	3	6	3.726	22.663	23.847	8	6	5	5	4	4	4.498	25.468	26.536	6	4	100%	100	14.179	36.487	37.375	7	5	25%	25	6.429	9.333	10.582	2	4	11.487	41.708	44.339	4	250	200	4.596	12.615	13.913	5	2	3	2	4.028	24.416	25.737	10	2	2	2	2	3	3.188	20.49	21.81	7	2	2	2	2	1	8.973	25.426	26.839	7	3	3	3	3	2	4.104	4.104	60.782	1	any possible margin of error? if so, what might be the cause of that?	4.891	13.583	14.632	4	1	5	6.418	57.544	58.826	15	3	3	4	4	2	5	2	4	2.573	2.573	5.698	1	2						2.288	8.564	10.177	3	40	5		2	5	4	3	2.097	18.596	19.779	9		Control	Positive	2019-02-01T09:33:58-07:00	2019-02-01T09:34:37-07:00	2019-02-01T09:34:26-07:00	y	y	y	y	2	2	2	2	1	4	Female	2	1	10	No	y	y	7	2	3.75	1	1	0	1	4.8	y	y	n	69.947	4	1
01/02/2019 09:32	01/02/2019 09:40	0	100	494	1	01/02/2019 09:40	R_2EHoZUdYfYiUpTD	anonymous	EN	0	0	38.626	0	5.305	11.093	12.828	8	1,2,3,4,5,6,7	0	0	37.408	0	0	0	12.925	0	0	0	14.786	0					0	0	68.488	0	0	0	26.939	0	5.34	9.02	9.922	3	6	6	7	5.367	20.645	21.736	7	7	7	7	7	7	3.487	21.367	22.102	3	4	100%	100	6.81	16.52	17.663	3	2	25%	25	16.708	16.708	19.767	1	4	13.31	20.304	23.6	2	250	200	3.275	7.557	8.315	3	4	4	4	2.845	11.182	12.043	6	4	4	4	4	4	3.083	13.252	14.135	6	4	4	4	4	4	3.962	23.975	25.087	5	4	4	5	5	5	19.2	19.2	21.419	1	none	4.923	7.807	8.787	2	1	8	3.335	31.055	31.839	9	3	5	6	6	4	4	2	5	2.151	2.151	3.22	1	2						2.33	7.576	8.559	3	25	5		6	5	4	4	4.664	15.011	17.097	5		UCD	Positive	2019-02-01T09:37:01-07:00	2019-02-01T09:37:24-07:00	2019-02-01T09:36:41-07:00	y	y	y	y	3	3	4	4	4	7	Female	2	1	41	No	y	y	7	3.88888888888889	4.75	1	0	0	1	7	y	y	y	68.488	4	1
01/02/2019 09:31	01/02/2019 09:40	0	100	559	1	01/02/2019 09:40	R_1M5ntCv8UPU7hLw	anonymous	EN	4.701	35.737	37.313	18	4.31	10.324	11.129	17	1,2,3,4,5,6,7	5.107	17.308	18.398	3	10.703	10.703	14.621	1	12.519	12.519	13.851	1					6.02	25.036	26.164	5	0.756	3.087	4.067	4	0.921	14.489	15.763	18	3	6	7	1.161	28.23	29.417	33	5	7	7	7	7	1.46	18.86	19.628	16	3	35	41	0.943	36.124	36.776	18	3	40%	34	1.36	8.457	9.091	4	5	1.002	31.275	34.481	13	450	250	1.449	8.552	9.284	14	4	4	3	1.918	15.979	16.474	22	3	3	4	4	3	2.628	15.11	15.601	21	3	3	4	4	3	2.731	15.527	16.034	22	4	5	4	5	5	6.055	6.08	8.966	2	Donâ€™t know 	5.296	8.93	9.611	8	1	5	1.6	109.138	110.127	55	3	3	5	6	5	2	6	4	1.728	1.742	2.287	2	2						2.261	3.885	6.088	4	21	5		8	7	5	3	2.861	12.161	18.493	8		UCD	Positive	2019-02-01T09:36:04-07:00	2019-02-01T09:35:27-07:00	2019-02-01T09:36:24-07:00	n	n	n	n	3	4	3	4	4	4	Female	4	3	61	No	n	n	0	3.5	3.625	0	1	1	1	6.6	n	n	n	26.164	4	0
01/02/2019 09:31	01/02/2019 09:41	0	100	587	1	01/02/2019 09:41	R_1oo5mm5tgOCuMs3	anonymous	EN	0	0	3.066	0	1.829	9.915	11.122	9	1,2,3,4,5,6,7	0	0	34.102	0	0	0	16.219	0	0	0	14.294	0	0	0	59.496	0									6.345	13.075	15.301	4	4	4	6	7.799	25.661	26.81	8	3	2	2	2	2	9.973	54.387	55.315	4	2	1 in 25	5	4.615	24.169	25.33	6	2	1 in 800	4	4.281	10.003	11.092	3	8	17.72	22.7	25.642	2	3	1	3.742	9.192	10.035	4	1	1	3	3.611	20.397	21.268	8	2	2	3	2	2	5.169	29.787	31.23	7	2	1	2	1	1	10.935	33.878	34.97	7	2	2	2	3	2	8.622	8.622	23.752	1	don't know	17.418	22.996	31.498	2	1	5	4.67	33.5	36.532	8	2	2	2	1	4	2	2	4	3.358	4.064	5.317	2	1	Was thought to have it as a child, turns out this wasn't the case	3.113	3.113	28.394	1	2.214	5.525	6.454	3	18	5		1	8	4	4	1.314	29.501	31.827	15		Control	Negative	2019-02-01T09:34:44-07:00	2019-02-01T09:35:40-07:00	2019-02-01T09:36:06-07:00	n	y	y	y	1	1	1	2	1	4	Female	5	4	0	Yes	n	n	3	1.61111111111111	2.75	1	1	1	1	2.2	n	y	y	59.496	4	-1
01/02/2019 09:29	01/02/2019 09:41	0	100	742	1	01/02/2019 09:41	R_SBHlE4G3MmwwHwR	anonymous	EN	0	0	73.827	0	2.457	9.025	10.847	7	1,2,3,4,5,6,7	0	0	26.726	0	0	0	20.692	0	0	0	18.76	0	0	0	97.089	0									9.017	14.356	17.232	4	5	4	6	5.997	41.595	42.361	13	3	5	6	5	3	8.691	24.789	25.766	3	4	100%	100	5.976	28.578	29.992	4	3	1 in 4	25	19.393	19.393	21.535	1	4	14.341	24.636	31.526	2	250	200	4.775	13.641	14.618	5	3	3	4	6.979	49.47	50.405	7	2	2	3	2	3	3.832	39.892	40.825	8	2	2	1	1	2	24.281	44.761	46.238	5	4	4	3	4	2	10.504	10.504	31.59	1	Possible error, false result	4.83	18.069	19.445	3	1	4	4.809	60.388	61.399	12	5	5	5	5	4	5	2	6	2.175	2.175	3.229	1	2						1.786	9.862	10.914	6	19	5		2	5	4	3	2.221	19.393	20.246	14		Control	Positive	2019-02-01T09:35:24-07:00	2019-02-01T09:34:52-07:00	2019-02-01T09:34:30-07:00	y	y	y	y	3	3	2	3	1	3	Female	2	1	10	No	y	y	7	2.33333333333333	5	0	0	0	1	4.4	y	y	n	97.089	4	1
01/02/2019 09:15	01/02/2019 09:41	0	100	1555	1	01/02/2019 09:41	R_3h4JsvrLvEHhk33	anonymous	EN	0	0	3.593	0	30.514	34.298	35.185	8	1,2,3,4,5,6,7	0	0	27.841	0	39.005	75.703	76.916	18	3.721	17.323	33.179	12	78.633	120.632	123.886	2									2.317	5.821	6.405	4	4	4	7	31.836	66.854	67.581	8	3	2	2	2	2	3.799	16.56	17.438	4	4	1 in 4	100	3.418	45.63	46.754	4	3	1 in 4	25	1.714	5.13	6.137	9	4	17.159	29.265	29.568	4	250	200	2.896	5.329	5.951	4	2	2	2	3.715	15.563	16.385	7	1	1	1	1	1	2.952	11.153	11.846	8	1	1	1	1	1	15.856	946.374	947.022	8	3	3	3	3	3	5.075	5.075	22.337	1	Isn't clearly labelled	1.43	17.765	18.596	5	1	6	1.95	21.064	21.709	10	2	2	2	4	4	4	2	3	1.401	1.401	2.182	1	2						1.379	4.756	5.627	6	32	5		8	5	4	3	1.33	12.148	12.825	12		Control	Positive	2019-02-01T09:22:19-07:00	2019-02-01T09:22:37-07:00	2019-02-01T09:23:24-07:00	n	y	y	y	2	2	2	2	2	5	Female	2	1	61	No	y	y	6	1.44444444444444	3.25	1	1	1	1	2.2	y	y	n	123.886	4	1
01/02/2019 09:21	01/02/2019 09:42	0	100	1250	1	01/02/2019 09:42	R_1pVUk1IngzV4B1H	anonymous	EN	0	0	83.002	0	13.167	33.048	34.117	7	1,2,3,4,5,6,7	0	0	53.758	0	0	0	30.25	0	0	0	29.77	0	0	0	163.433	0									10.348	21.005	21.886	3	6	5	7	12.324	48.589	50.158	5	5	4	3	3	4	14.258	89.948	93.446	9	4	100%	100	15.142	42.399	44.014	3	3	1 in 4	25	21.821	21.821	22.884	1	4	60.292	76.379	80.493	2	250	200	8.766	18.67	19.444	3	2	2	2	6.004	26.524	27.325	5	3	2	2	3	3	6.333	33.167	34.206	5	3	2	2	2	2	10.656	34.032	34.948	5	3	3	3	3	3	108.064	108.064	280.773	1	sample contamination, interpretation	13.427	17.755	18.665	2	1	6	10.993	61.834	62.629	8	5	5	5	5	4	4	3	5	3.749	3.749	4.61	1	2						2.816	7.089	8.358	3	44	5		10	5	5	3	5.491	26.558	27.697	8		Control	Positive	2019-02-01T09:29:05-07:00	2019-02-01T09:30:39-07:00	2019-02-01T09:31:23-07:00	y	y	y	y	2	2	2	2	2	5	Female	2	1	81	No	y	y	7	2.22222222222222	4.625	1	1	1	1	3.8	y	y	n	163.433	4	1
01/02/2019 09:31	01/02/2019 09:42	0	100	668	1	01/02/2019 09:42	R_1mK2vK1O3jMtfoP	anonymous	EN	0	0	26.58	0	3.62	9.93	11.155	9	1,2,3,4,5,6,7	0	0	25.535	0	11.901	11.901	13.33	1	0	0	15.251	0	0	0	75.295	0									1.922	11.945	12.914	6	7	6	7	3.395	27.076	28.131	14	7	7	5	6	4	3.903	20.085	20.733	6	4	100%	100	5.1	41.579	43.049	8	3	25%	25	5.499	10.497	21.86	2	4	2.32	51.364	63.569	5	250	200	3.068	8.289	9.186	5	4	4	4	5.064	22.821	23.529	11	3	3	4	4	4	2.829	21.302	22.04	10	4	4	3	4	3	2.117	36.31	37.286	15	5	3	3	3	2	26.428	26.428	63.659	1	don't know	2.523	13.962	25.311	5	1	8	3.929	71.7	73.082	31	4	5	5	4	5	4	2	6	1.884	1.884	2.98	1	2						1.901	3.987	7.312	2	21	5		3	7	4	4	1.849	15.262	16.269	12		Control	Positive	2019-02-01T09:35:44-07:00	2019-02-01T09:35:01-07:00	2019-02-01T09:34:39-07:00	y	y	y	y	4	2	2	2	1	7	Female	4	3	31	No	y	y	7	3.27777777777778	4.75	0	0	0	1	5.8	y	y	n	75.295	4	1
01/02/2019 09:18	01/02/2019 09:43	0	100	1483	1	01/02/2019 09:43	R_1GPopWcYzyOYLFj	anonymous	EN	2.411	2.411	7.161	1	0.877	5.444	5.516	18	1,2,3,4,5,6,7	1.46	13.176	14.789	4	5.788	7.071	16.376	3	2.205	9.187	13.205	7					3.272	25.466	26.306	5	0.882	0.882	7.153	1	2.341	12.755	13.931	19	5	5	4	2.638	30.873	31.569	31	4	4	4	5	5	4.044	23.153	23.794	12	5	30	43	32.466	41.48	41.531	13	3	50	54	0.969	10.732	12.099	6	4	2.66	26.537	30.801	8	500	200	0.94	7.742	8.365	16	3	2	3	0.718	13.57	14.492	26	3	2	3	3	2	10.68	17.548	18.185	19	3	3	2	2	2	0.983	7.545	8.227	19	4	3	3	4	4	9.594	9.501	13.19	2	Donâ€™t know 	34.64	38.881	39.628	8	1	4	2.071	34.972	34.9	38	4	4	5	6	3	2	2	5	1.946	1.956	2.78	2	2						1.345	6.448	7.501	6	23	5		5	6	5	4	1.723	18.486	20.676	12		UCD	Positive	2019-02-01T09:24:47-07:00	2019-02-01T09:25:45-07:00	2019-02-01T09:22:51-07:00	n	n	n	y	3	2	2	3	3	3	Female	3	2	21	No	n	n	2	2.55555555555556	4.25	1	0	0	1	4.4	y	n	n	26.306	5	0
01/02/2019 09:33	01/02/2019 09:43	0	100	570	1	01/02/2019 09:43	R_2ayIZVx9sPcZfN0	anonymous	EN	0	0	5.865	0	2.561	8.289	9.944	8	1,2,3,4,5,6,7	0	0	17.879	0	0	0	15.597	0	0	0	18.756	0	0	0	87.403	0									4.784	11.432	12.511	4	4	5	5	16.638	37.702	38.572	5	6	5	5	5	5	4.278	31.838	38.643	5	3	25%	25	3.222	20.855	21.715	3	3	25%	25	12.673	20.297	21.27	3	6	12.095	23.047	27.492	2	250	200	3.647	9.031	9.628	3	3	2	3	3.633	16.521	17.926	5	3	2	2	2	2	3.513	20.425	20.806	7	2	2	2	1	1	5.146	19.546	20.135	7	2	3	3	3	2	5.784	6.776	44.709	2	not everyone who is a carrier will pass on the disorder 	39.975	54.255	54.981	2	1	4	2.741	32.164	32.979	10	4	4	4	6	4	4	1	5	2.379	2.379	3.529	1	2						3.113	6.666	7.92	3	20	5		2	5	4	4	3.039	18.048	21.629	8		Control	Positive	2019-02-01T09:37:32-07:00	2019-02-01T09:38:11-07:00	2019-02-01T09:37:10-07:00	n	y	y	y	1	2	2	2	1	3	Female	2	1	10	No	n	y	4	1.94444444444444	4.625	1	0	0	1	5.2	n	n	n	87.403	6	1
01/02/2019 09:29	01/02/2019 09:43	0	100	823	1	01/02/2019 09:43	R_3NEBfH9Qa5JZEPu	anonymous	EN	35.326	64.442	66.086	3	4.381	24.122	26.192	8	1,2,3,4,5,6,7	25.152	25.152	36.312	1	0	0	21.649	0	0	0	24.37	0	7.576	75.377	77.481	2									10.287	22.052	25.701	4	5	4	4	9.599	42.596	44.772	9	4	4	4	2	1	8.718	36.488	38.25	7	1	1 in 800	1	20.311	63.637	65.603	5	3	1 in 800	1	19.186	22.023	23.426	2	5	16.108	46.602	51.492	5	1	1	6.842	16.348	18.714	4	1	1	1	4.788	24.596	27.006	7	1	1	2	1	1	6.635	47.315	49.053	7	1	1	1	2	3	12.869	41.111	43.188	8	2	2	2	2	2	9.759	24.241	29.764	2	don't know	12.596	32.395	37.034	3	1	4	4.998	77.039	78.946	14	3	3	3	4	3	4	2	4	3.651	3.651	6.27	1	2						7.96	17.891	20.076	4	46	5		3	6	7	4	4.137	26.714	31.043	9		Control	Negative	2019-02-01T09:35:54-07:00	2019-02-01T09:34:51-07:00	2019-02-01T09:36:30-07:00	y	y	y	y	1	1	1	1	1	3	Female	3	2	31	No	y	y	6	1.22222222222222	3.625	0	1	1	1	3	n	n	n	77.481	6	0
01/02/2019 09:26	01/02/2019 09:43	0	100	991	1	01/02/2019 09:43	R_1HdkhWrDa8i9dxo	anonymous	EN	0	0	67.221	0	5.305	12.205	12.94	7	1,2,3,4,5,6,7	0	0	21.398	0	0	0	12.728	0	0	0	18.329	0	6.585	17.85	31.7	6									5.691	14.235	15.485	4	4	4	6	17.711	35.203	35.696	5	3	4	7	4	5	7.585	20.585	22.285	3	4	100	100	7.264	21.346	23.476	3	3	25%	25	8.29	8.29	10.973	1	4	15.605	32.828	35.315	2	20	200	3.392	8.459	9.319	5	1	1	1	4.586	84.975	85.984	7	2	2	1	1	1	5.014	14.781	15.611	6	1	1	1	1	1	4.106	74.14	75.358	6	2	2	2	2	2	6.465	6.465	10.791	1	dont know	83.487	86.149	86.944	2	1	6	18.703	127.301	127.918	11	3	5	2	6	5	1	6	4	2.161	2.161	2.781	1	2						2.237	5.683	6.439	3	20	5		2	5	4	3	3.178	22.754	23.722	9		Control	Positive	2019-02-01T09:34:45-07:00	2019-02-01T09:34:21-07:00	2019-02-01T09:34:10-07:00	y	y	n	y	1	1	1	1	1	5	Female	2	1	10	No	y	y	6	1.11111111111111	3.375	0	0	0	1	4.6	y	y	n	31.7	4	1
01/02/2019 09:21	01/02/2019 09:43	0	100	1313	1	01/02/2019 09:43	R_2wzzP3qJeXDokLV	anonymous	EN	0	0	50.701	0	4.675	17.77	18.782	7	1,2,3,4,5,6,7	0	0	56.009	0	0	0	21.883	0	0	0	18.94	0					0	0	158.124	0	0	0	77.777	0	14.932	75.597	76.75	3	7	4	4	20.526	52.95	54.188	5	6	6	4	6	4	8.006	81.469	82.672	5	4	one in twenty-five	4	15.279	63.392	64.773	3	5	one in four chance	25	38.405	38.405	40.815	1	6	36.773	74.9	77.739	2	250	200	9.064	20.248	22.548	4	3	3	3	12.196	27.779	28.892	6	3	2	2	3	2	6.627	30.699	31.519	5	3	3	2	2	3	12.005	45.422	46.749	5	4	4	4	5	3	14.597	14.597	21.847	1	don't know	6.481	10.593	12.267	2	1	8	14.205	71.556	73.759	8	5	5	5	5	4	3	3	4	3.413	3.413	4.41	1	2						2.182	6.393	8.061	3	63	5		5	5	4	4	3.341	29.454	31.269	8		UCD	Positive	2019-02-01T09:33:06-07:00	2019-02-01T09:31:19-07:00	2019-02-01T09:32:25-07:00	n	y	y	y	3	3	3	4	2	7	Female	2	1	21	No	n	y	4	2.72222222222222	4.375	0	0	1	1	5.2	n	y	n	158.124	5	0
01/02/2019 09:30	01/02/2019 09:43	0	100	813	1	01/02/2019 09:43	R_2aDJ4wfYLfuiZK3	anonymous	EN	0	0	3.273	0	3.147	20.934	21.765	7	1,2,3,4,5,6,7	0	0	48.832	0	0	0	18.067	0	0	0	12.067	0					0	0	77.906	0	0	0	59.978	0	2.457	7.577	8.128	5	7	7	7	4.635	54.038	54.405	26	7	7	5	4	7	4.775	40.815	42.067	10	4	100	100	5.357	13.418	20.34	3	2	25	25	8.51	29.087	29.439	4	8	17.352	39.619	41.742	6	250	200	2.42	8.323	9.204	6	4	4	3	1.923	17.629	17.923	16	3	3	4	4	4	5.183	22.784	23.535	11	3	4	3	3	3	9.595	34.33	34.911	12	5	5	4	3	3	1.369	26.487	120.745	5	Some people may feel that, if they have a disorder that can be passed down. Then they may feel that it could limit who they would be able to have a child with. if they have a child with someone who has a similar disorder same chance of passing it down, it could increase the risk to the child. so they may not choose to have a child with that person and go for someone that would reduce the risk.	2.954	9.266	10.414	5	3	8	3.846	37.855	38.26	19	5	6	6	6	5	6	1	6	1.641	1.641	2.266	1	2						0.761	3.075	3.762	5	25	4		7	5	4	4	1.996	12.449	12.803	11		UCD	Positive	2019-02-01T09:36:14-07:00	2019-02-01T09:37:52-07:00	2019-02-01T09:35:22-07:00	y	y	y	y	4	4	3	2	2	7	Male	2	1	51	No	y	y	6	3.33333333333333	5.75	1	0	0	0	6	n	y	y	77.906	4	-1
